Pokemon,Gender,Location,Version,Chance,Condition,Max Level,Min Level,Method,Evolves From
barboach,4,meteor-falls-b1f,emerald,40,,35,30,super-rod,
barboach,4,meteor-falls-backsmall-room,ruby,40,,35,30,super-rod,
barboach,4,meteor-falls-backsmall-room,sapphire,40,,35,30,super-rod,
barboach,4,meteor-falls-backsmall-room,emerald,40,,35,30,super-rod,
barboach,4,hoenn-victory-road-b2f,ruby,40,,35,30,super-rod,
barboach,4,hoenn-victory-road-b2f,sapphire,40,,35,30,super-rod,
barboach,4,hoenn-victory-road-b2f,emerald,40,,35,30,super-rod,
barboach,4,hoenn-route-111-area,ruby,1,,45,40,super-rod,
barboach,4,hoenn-route-111-area,sapphire,1,,45,40,super-rod,
barboach,4,hoenn-route-111-area,emerald,1,,45,40,super-rod,
barboach,4,hoenn-route-114-area,ruby,1,,45,40,super-rod,
barboach,4,hoenn-route-114-area,sapphire,1,,45,40,super-rod,
barboach,4,hoenn-route-114-area,emerald,1,,45,40,super-rod,
barboach,4,hoenn-route-120-area,ruby,1,,45,40,super-rod,
barboach,4,hoenn-route-120-area,sapphire,1,,45,40,super-rod,
barboach,4,hoenn-route-120-area,emerald,1,,45,40,super-rod,
barboach,4,kalos-route-14-area,x,5,,35,35,good-rod,
barboach,4,kalos-route-14-area,y,5,,35,35,good-rod,
barboach,4,kalos-route-19-area,x,5,,35,35,good-rod,
barboach,4,kalos-route-19-area,y,5,,35,35,good-rod,
whiscash,4,eterna-city-area,diamond,1,,50,20,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,eterna-city-area,pearl,1,,50,20,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,eterna-city-area,platinum,1,,55,40,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,mt-coronet-1f-route-207,diamond,1,,50,20,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,mt-coronet-1f-route-207,pearl,1,,50,20,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,mt-coronet-1f-route-207,platinum,1,,55,40,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,mt-coronet-4f,platinum,15,,50,20,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,mt-coronet-b1f,diamond,1,,50,20,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,mt-coronet-b1f,pearl,1,,50,20,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,mt-coronet-b1f,platinum,1,,55,40,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,great-marsh-area-1,diamond,40,,55,30,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,great-marsh-area-1,pearl,40,,55,30,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,great-marsh-area-1,platinum,15,,50,20,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,great-marsh-area-2,diamond,40,,55,30,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,great-marsh-area-2,pearl,40,,55,30,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,great-marsh-area-2,platinum,15,,50,20,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,great-marsh-area-3,diamond,40,,55,30,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,great-marsh-area-3,pearl,40,,55,30,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,great-marsh-area-3,platinum,15,,50,20,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,great-marsh-area-4,diamond,40,,55,30,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,great-marsh-area-4,pearl,40,,55,30,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,great-marsh-area-4,platinum,15,,50,20,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,great-marsh-area-5,platinum,15,,50,20,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,great-marsh-area-6,diamond,40,,55,30,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,great-marsh-area-6,pearl,40,,55,30,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,great-marsh-area-6,platinum,15,,50,20,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,ravaged-path-area,diamond,1,,50,20,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,ravaged-path-area,pearl,1,,50,20,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,ravaged-path-area,platinum,1,,55,40,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,oreburgh-gate-b1f,diamond,1,,50,20,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,oreburgh-gate-b1f,pearl,1,,50,20,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,oreburgh-gate-b1f,platinum,1,,55,40,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,sinnoh-route-205-east-towards-eterna-city,diamond,1,,50,20,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,sinnoh-route-205-east-towards-eterna-city,pearl,1,,50,20,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,sinnoh-route-205-east-towards-eterna-city,platinum,1,,55,40,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,sinnoh-route-208-area,diamond,1,,50,20,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,sinnoh-route-208-area,pearl,1,,50,20,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,sinnoh-route-210-west-towards-celestic-town,diamond,1,,50,20,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,sinnoh-route-210-west-towards-celestic-town,pearl,1,,50,20,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,sinnoh-route-210-west-towards-celestic-town,platinum,1,,55,40,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,sinnoh-route-212-east-towards-pastoria-city,diamond,1,,50,20,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,sinnoh-route-212-east-towards-pastoria-city,pearl,1,,50,20,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,sinnoh-route-225-area,platinum,1,,55,40,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,sinnoh-route-227-area,diamond,1,,50,20,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,sinnoh-route-227-area,pearl,1,,50,20,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,sinnoh-route-227-area,platinum,1,,55,40,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,sinnoh-route-228-area,diamond,1,,50,20,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,sinnoh-route-228-area,pearl,1,,50,20,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,sinnoh-route-228-area,platinum,1,,55,40,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,celestic-town-area,diamond,15,,55,40,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,celestic-town-area,pearl,15,,55,40,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,violet-city-area,heartgold,5,swarm-yes,40,40,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,violet-city-area,soulsilver,5,swarm-yes,40,40,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,meteor-falls-back,ruby,1,,45,40,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,meteor-falls-back,sapphire,1,,45,40,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,meteor-falls-back,emerald,1,,45,40,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,meteor-falls-b1f,ruby,1,,45,40,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,meteor-falls-b1f,sapphire,1,,45,40,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,meteor-falls-b1f,emerald,1,,45,40,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,meteor-falls-backsmall-room,ruby,1,,45,40,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,meteor-falls-backsmall-room,sapphire,1,,45,40,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,meteor-falls-backsmall-room,emerald,1,,45,40,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,hoenn-victory-road-b2f,ruby,1,,45,40,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,hoenn-victory-road-b2f,sapphire,1,,45,40,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,hoenn-victory-road-b2f,emerald,1,,45,40,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,kalos-route-14-area,x,35,,35,35,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,kalos-route-14-area,y,35,,35,35,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,kalos-route-19-area,x,35,,45,45,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
whiscash,4,kalos-route-19-area,y,35,,45,45,super-rod,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon-species/339/'}"
corphish,4,celestic-town-area,diamond,40,,40,30,super-rod,
corphish,4,celestic-town-area,pearl,40,,40,30,super-rod,
corphish,4,celestic-town-area,platinum,40,,40,30,super-rod,
corphish,4,petalburg-city-area,ruby,1,,45,40,super-rod,
corphish,4,petalburg-city-area,sapphire,1,,45,40,super-rod,
corphish,4,petalburg-city-area,emerald,1,,45,40,super-rod,
corphish,4,hoenn-route-102-area,ruby,1,,45,40,super-rod,
corphish,4,hoenn-route-102-area,sapphire,1,,45,40,super-rod,
corphish,4,hoenn-route-102-area,emerald,1,,45,40,super-rod,
corphish,4,hoenn-route-117-area,ruby,1,,45,40,super-rod,
corphish,4,hoenn-route-117-area,sapphire,1,,45,40,super-rod,
corphish,4,hoenn-route-117-area,emerald,1,,45,40,super-rod,
corphish,4,striaton-city-area,black-2,30,,60,45,surf,
corphish,4,striaton-city-area,white-2,30,,60,45,surf,
corphish,4,kalos-route-3-area,x,35,,25,25,good-rod,
corphish,4,kalos-route-3-area,y,35,,25,25,good-rod,
corphish,4,parfum-palace-area,x,35,,25,25,good-rod,
corphish,4,parfum-palace-area,y,35,,25,25,good-rod,
crawdaunt,4,celestic-town-area,diamond,1,,55,35,super-rod,"{'name': 'corphish', 'url': 'https://pokeapi.co/api/v2/pokemon-species/341/'}"
crawdaunt,4,celestic-town-area,pearl,1,,55,35,super-rod,"{'name': 'corphish', 'url': 'https://pokeapi.co/api/v2/pokemon-species/341/'}"
crawdaunt,4,celestic-town-area,platinum,15,,55,40,super-rod,"{'name': 'corphish', 'url': 'https://pokeapi.co/api/v2/pokemon-species/341/'}"
crawdaunt,4,kalos-route-3-area,x,5,,35,35,super-rod,"{'name': 'corphish', 'url': 'https://pokeapi.co/api/v2/pokemon-species/341/'}"
crawdaunt,4,kalos-route-3-area,y,5,,35,35,super-rod,"{'name': 'corphish', 'url': 'https://pokeapi.co/api/v2/pokemon-species/341/'}"
crawdaunt,4,parfum-palace-area,x,5,,35,35,super-rod,"{'name': 'corphish', 'url': 'https://pokeapi.co/api/v2/pokemon-species/341/'}"
crawdaunt,4,parfum-palace-area,y,5,,35,35,super-rod,"{'name': 'corphish', 'url': 'https://pokeapi.co/api/v2/pokemon-species/341/'}"
kecleon,4,sinnoh-route-210-west-towards-celestic-town,diamond,1,radar-on,26,26,walk,
kecleon,4,hoenn-route-118-area,ruby,1,,25,25,walk,
kecleon,4,hoenn-route-118-area,sapphire,1,,25,25,walk,
kecleon,4,hoenn-route-118-area,emerald,1,,25,25,walk,
kecleon,4,hoenn-route-121-area,ruby,1,,25,25,walk,
kecleon,4,hoenn-route-121-area,sapphire,1,,25,25,walk,
kecleon,4,hoenn-route-121-area,emerald,1,,25,25,walk,
kecleon,4,hoenn-route-123-area,ruby,1,,25,25,walk,
kecleon,4,hoenn-route-123-area,sapphire,1,,25,25,walk,
kecleon,4,hoenn-route-123-area,emerald,1,,25,25,walk,
kecleon,4,nature-sanctuary-area,black-2,1,,59,59,walk,
kecleon,4,nature-sanctuary-area,white-2,1,,59,59,walk,
shuppet,4,mt-pyre-1f,sapphire,1,,24,24,walk,
shuppet,4,mt-pyre-1f,emerald,1,,24,24,walk,
shuppet,4,mt-pyre-2f,sapphire,1,,24,24,walk,
shuppet,4,mt-pyre-2f,emerald,1,,24,24,walk,
shuppet,4,mt-pyre-3f,sapphire,1,,24,24,walk,
shuppet,4,mt-pyre-3f,emerald,1,,24,24,walk,
shuppet,4,mt-pyre-4f,ruby,1,,29,29,walk,
shuppet,4,mt-pyre-4f,sapphire,5,,22,22,walk,
shuppet,4,mt-pyre-4f,emerald,5,,22,22,walk,
shuppet,4,mt-pyre-5f,ruby,1,,29,29,walk,
shuppet,4,mt-pyre-5f,sapphire,5,,22,22,walk,
shuppet,4,mt-pyre-5f,emerald,5,,22,22,walk,
shuppet,4,mt-pyre-6f,ruby,1,,29,29,walk,
shuppet,4,mt-pyre-6f,sapphire,5,,22,22,walk,
shuppet,4,mt-pyre-6f,emerald,5,,22,22,walk,
shuppet,4,mt-pyre-outside,sapphire,10,,29,29,walk,
shuppet,4,mt-pyre-outside,emerald,10,,29,29,walk,
shuppet,4,mt-pyre-summit,ruby,4,,30,30,walk,
shuppet,4,mt-pyre-summit,sapphire,5,,24,24,walk,
shuppet,4,mt-pyre-summit,emerald,5,,24,24,walk,
shuppet,4,hoenn-route-121-area,sapphire,10,,28,28,walk,
shuppet,4,hoenn-route-121-area,emerald,10,,28,28,walk,
shuppet,4,hoenn-route-123-area,sapphire,10,,28,28,walk,
shuppet,4,hoenn-route-123-area,emerald,10,,28,28,walk,
banette,4,stark-mountain-area,diamond,10,time-night,54,54,walk,"{'name': 'shuppet', 'url': 'https://pokeapi.co/api/v2/pokemon-species/353/'}"
banette,4,stark-mountain-area,pearl,10,time-night,54,54,walk,"{'name': 'shuppet', 'url': 'https://pokeapi.co/api/v2/pokemon-species/353/'}"
banette,4,sinnoh-route-225-area,diamond,10,time-night,52,52,walk,"{'name': 'shuppet', 'url': 'https://pokeapi.co/api/v2/pokemon-species/353/'}"
banette,4,sinnoh-route-225-area,pearl,10,time-night,52,52,walk,"{'name': 'shuppet', 'url': 'https://pokeapi.co/api/v2/pokemon-species/353/'}"
banette,4,sinnoh-route-225-area,platinum,10,time-night,50,50,walk,"{'name': 'shuppet', 'url': 'https://pokeapi.co/api/v2/pokemon-species/353/'}"
banette,4,sinnoh-route-227-area,diamond,10,time-night,54,54,walk,"{'name': 'shuppet', 'url': 'https://pokeapi.co/api/v2/pokemon-species/353/'}"
banette,4,sinnoh-route-227-area,pearl,10,time-night,54,54,walk,"{'name': 'shuppet', 'url': 'https://pokeapi.co/api/v2/pokemon-species/353/'}"
banette,4,sinnoh-sea-route-226-area,diamond,10,time-night,51,51,walk,"{'name': 'shuppet', 'url': 'https://pokeapi.co/api/v2/pokemon-species/353/'}"
banette,4,sinnoh-sea-route-226-area,pearl,10,time-night,51,51,walk,"{'name': 'shuppet', 'url': 'https://pokeapi.co/api/v2/pokemon-species/353/'}"
banette,4,sinnoh-sea-route-226-area,platinum,10,time-night,50,50,walk,"{'name': 'shuppet', 'url': 'https://pokeapi.co/api/v2/pokemon-species/353/'}"
banette,4,sky-pillar-1f,sapphire,5,,50,50,walk,"{'name': 'shuppet', 'url': 'https://pokeapi.co/api/v2/pokemon-species/353/'}"
banette,4,sky-pillar-1f,emerald,5,,38,38,walk,"{'name': 'shuppet', 'url': 'https://pokeapi.co/api/v2/pokemon-species/353/'}"
banette,4,sky-pillar-3f,sapphire,5,,53,53,walk,"{'name': 'shuppet', 'url': 'https://pokeapi.co/api/v2/pokemon-species/353/'}"
banette,4,sky-pillar-3f,emerald,5,,38,38,walk,"{'name': 'shuppet', 'url': 'https://pokeapi.co/api/v2/pokemon-species/353/'}"
banette,4,sky-pillar-5f,sapphire,5,,56,56,walk,"{'name': 'shuppet', 'url': 'https://pokeapi.co/api/v2/pokemon-species/353/'}"
banette,4,sky-pillar-5f,emerald,5,,38,38,walk,"{'name': 'shuppet', 'url': 'https://pokeapi.co/api/v2/pokemon-species/353/'}"
banette,4,unova-victory-road-2-unknown-area-71,black-2,1,,50,50,walk,"{'name': 'shuppet', 'url': 'https://pokeapi.co/api/v2/pokemon-species/353/'}"
banette,4,unova-victory-road-2-unknown-area-71,white-2,1,,50,50,walk,"{'name': 'shuppet', 'url': 'https://pokeapi.co/api/v2/pokemon-species/353/'}"
banette,4,unova-victory-road-2-unknown-area-78,black-2,1,,50,50,walk,"{'name': 'shuppet', 'url': 'https://pokeapi.co/api/v2/pokemon-species/353/'}"
banette,4,unova-victory-road-2-unknown-area-78,white-2,1,,50,50,walk,"{'name': 'shuppet', 'url': 'https://pokeapi.co/api/v2/pokemon-species/353/'}"
banette,4,strange-house-1f,black-2,1,,34,34,walk,"{'name': 'shuppet', 'url': 'https://pokeapi.co/api/v2/pokemon-species/353/'}"
banette,4,strange-house-1f,white-2,1,,34,34,walk,"{'name': 'shuppet', 'url': 'https://pokeapi.co/api/v2/pokemon-species/353/'}"
banette,4,strange-house-b1f,black-2,1,,34,34,walk,"{'name': 'shuppet', 'url': 'https://pokeapi.co/api/v2/pokemon-species/353/'}"
banette,4,strange-house-b1f,white-2,1,,34,34,walk,"{'name': 'shuppet', 'url': 'https://pokeapi.co/api/v2/pokemon-species/353/'}"
duskull,4,turnback-cave-pillar-1,platinum,1,radar-off,18,18,walk,
duskull,4,turnback-cave-before-pillar-1,platinum,1,radar-off,18,18,walk,
duskull,4,turnback-cave-between-pillars-1-and-2,platinum,4,slot2-none,28,28,walk,
duskull,4,sinnoh-route-209-area,platinum,10,time-night,17,17,walk,
duskull,4,lost-tower-1f,platinum,10,time-night,17,17,walk,
duskull,4,lost-tower-2f,platinum,10,time-night,17,17,walk,
duskull,4,lost-tower-3f,platinum,10,time-night,18,18,walk,
duskull,4,lost-tower-4f,platinum,10,time-night,18,18,walk,
duskull,4,lost-tower-5f,platinum,10,time-night,19,19,walk,
duskull,4,sinnoh-route-224-area,diamond,1,radar-on,23,23,walk,
duskull,4,sinnoh-route-224-area,pearl,1,radar-on,23,23,walk,
duskull,4,mt-pyre-1f,ruby,1,,24,24,walk,
duskull,4,mt-pyre-2f,ruby,1,,24,24,walk,
duskull,4,mt-pyre-3f,ruby,1,,24,24,walk,
duskull,4,mt-pyre-4f,ruby,5,,22,22,walk,
duskull,4,mt-pyre-4f,sapphire,1,,29,29,walk,
duskull,4,mt-pyre-4f,emerald,1,,29,29,walk,
duskull,4,mt-pyre-5f,ruby,5,,22,22,walk,
duskull,4,mt-pyre-5f,sapphire,1,,29,29,walk,
duskull,4,mt-pyre-5f,emerald,1,,29,29,walk,
duskull,4,mt-pyre-6f,ruby,5,,22,22,walk,
duskull,4,mt-pyre-6f,sapphire,1,,29,29,walk,
duskull,4,mt-pyre-6f,emerald,1,,29,29,walk,
duskull,4,mt-pyre-outside,ruby,10,,29,29,walk,
duskull,4,mt-pyre-summit,ruby,5,,24,24,walk,
duskull,4,mt-pyre-summit,sapphire,4,,30,30,walk,
duskull,4,mt-pyre-summit,emerald,4,,30,30,walk,
duskull,4,hoenn-route-121-area,ruby,10,,28,28,walk,
duskull,4,hoenn-route-123-area,ruby,10,,28,28,walk,
dusclops,4,sendoff-spring-area,platinum,1,,40,40,walk,"{'name': 'duskull', 'url': 'https://pokeapi.co/api/v2/pokemon-species/355/'}"
dusclops,4,turnback-cave-pillar-1,platinum,1,radar-on,18,18,walk,"{'name': 'duskull', 'url': 'https://pokeapi.co/api/v2/pokemon-species/355/'}"
dusclops,4,turnback-cave-pillar-2,platinum,1,,38,38,walk,"{'name': 'duskull', 'url': 'https://pokeapi.co/api/v2/pokemon-species/355/'}"
dusclops,4,turnback-cave-pillar-3,platinum,1,,37,37,walk,"{'name': 'duskull', 'url': 'https://pokeapi.co/api/v2/pokemon-species/355/'}"
dusclops,4,turnback-cave-before-pillar-1,platinum,1,radar-on,18,18,walk,"{'name': 'duskull', 'url': 'https://pokeapi.co/api/v2/pokemon-species/355/'}"
dusclops,4,turnback-cave-between-pillars-1-and-2,platinum,1,,28,28,walk,"{'name': 'duskull', 'url': 'https://pokeapi.co/api/v2/pokemon-species/355/'}"
dusclops,4,turnback-cave-between-pillars-2-and-3,platinum,1,,38,38,walk,"{'name': 'duskull', 'url': 'https://pokeapi.co/api/v2/pokemon-species/355/'}"
dusclops,4,turnback-cave-after-pillar-3,platinum,1,,48,48,walk,"{'name': 'duskull', 'url': 'https://pokeapi.co/api/v2/pokemon-species/355/'}"
dusclops,4,sinnoh-route-224-area,diamond,10,radar-on,54,54,walk,"{'name': 'duskull', 'url': 'https://pokeapi.co/api/v2/pokemon-species/355/'}"
dusclops,4,sinnoh-route-224-area,pearl,10,radar-on,54,54,walk,"{'name': 'duskull', 'url': 'https://pokeapi.co/api/v2/pokemon-species/355/'}"
dusclops,4,sky-pillar-1f,ruby,5,,50,50,walk,"{'name': 'duskull', 'url': 'https://pokeapi.co/api/v2/pokemon-species/355/'}"
dusclops,4,sky-pillar-3f,ruby,5,,53,53,walk,"{'name': 'duskull', 'url': 'https://pokeapi.co/api/v2/pokemon-species/355/'}"
dusclops,4,sky-pillar-5f,ruby,5,,56,56,walk,"{'name': 'duskull', 'url': 'https://pokeapi.co/api/v2/pokemon-species/355/'}"
